UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,OFI,2022-08-12,VIERNES,399.95607445,378.41194648,371.30117384,366.4752258,369.48496467,379.95908388,396.70447854,443.96800218,495.23215171,525.92956751,559.17018725,578.94147362,584.03239524,579.53207966,585.41099895,583.08082961,572.39038515,540.27774164,541.95358471,547.43736223,524.50693331,495.75992666,465.89570131,430.18773162,11716.00000002,560.0,555.0,533.0
MC-Cali,OFI,2022-08-13,SAALF,397.30275005,377.92938072,367.81287357,360.46180186,361.25884636,365.00559465,372.72075633,402.60116937,447.77992357,481.12089378,510.17191083,525.01454741,527.67236232,516.36715195,501.29828983,494.15071273,486.41259658,476.0842157,501.79487729,511.04867565,491.04060713,457.31754041,427.53597502,399.09654686,10758.99999997,528.0,524.0,522.0
MC-Cali,OFI,2022-08-14,DOALF,371.06098139,350.66929151,338.39432732,327.84994642,325.15379038,321.74363132,306.58397877,319.63197555,347.05922642,371.66527015,392.63321854,412.37008073,426.89661769,425.44027415,418.45129617,413.95188304,410.630798,409.33642786,440.74478413,459.18848697,452.33994935,441.06669292,419.32874528,388.80832595,9291.00000001,458.0,462.0,454.0
MC-Cali,OFI,2022-08-15,LF,368.22540613,347.98954555,335.80838423,325.34458142,322.66902888,319.28492958,304.24112413,317.18941067,344.40706787,368.82507704,389.63279248,409.21882944,423.63435746,422.189143,415.25357342,410.78854393,407.49283797,406.20835915,437.37669892,455.6794586,448.88325617,437.69614774,416.12431724,385.83712897,9219.99999999,448.0,464.0,459.0
MC-Cali,OFI,2022-08-16,MADLF,381.12537705,362.23173272,352.07481725,348.29382472,354.60162462,372.13880289,391.49973867,435.07091983,490.75437119,528.19222435,558.80274607,581.34581362,588.82192173,586.79131873,589.61526096,587.23634213,571.68147047,538.23686012,545.74888504,557.70802491,538.23725563,507.46864833,466.78643291,424.53558604,11658.99999998,554.0,576.0,555.0
MC-Cali,OFI,2022-08-17,MIERCOLES,397.52535446,380.67428813,370.63084192,366.46794736,369.08311775,380.91440525,400.78781716,441.69205209,491.84354908,522.12051051,551.33025425,575.20433169,583.15306212,585.06413845,590.01150402,592.31441061,581.32819738,543.97642231,544.41424021,557.33476478,536.86960737,507.13069169,469.93445215,430.1940393,11770.00000004,560.0,560.0,549.0
MC-Cali,OFI,2022-08-18,JUEVES,398.69880289,378.34801847,369.33432089,363.60445192,367.30868239,380.17478709,397.27491331,442.11544137,494.0974629,526.79363409,555.46980806,580.90359161,581.19412144,579.03509567,584.71714986,587.0667896,579.54837891,544.63124656,545.00809631,554.55998716,537.9045267,507.46540018,468.68585762,429.05943498,11752.99999998,564.0,563.0,548.0
MC-Cali,OFI,2022-08-19,VIERNES,400.33158801,378.76723253,371.64978368,366.81930462,369.8318693,380.31582252,397.07693922,444.38483796,495.69711874,526.42335594,559.69518486,579.48503424,584.58073565,580.07619479,585.96063372,583.62827662,572.92779504,540.78500139,542.46241788,547.95134405,524.99938604,496.22538921,466.33312472,430.59162928,11727.00000001,560.0,555.0,534.0
MC-Cali,OFI,2022-08-20,SABADO,399.40761637,379.93160906,369.76150577,362.37148888,363.17275604,366.93935419,374.69538995,404.73410614,450.15221241,483.66981942,512.87474556,527.7960168,530.46791252,519.1028084,503.9541131,496.76866892,488.98955708,478.60645757,504.45333142,513.75615539,493.64208632,459.7403585,429.80101365,401.21091652,10815.99999998,531.0,526.0,525.0
MC-Cali,OFI,2022-08-21,DOMINGO,372.45880017,351.99029304,339.66908799,329.0849855,326.37867281,322.95566739,307.73890712,320.83605682,348.36662852,373.06536535,394.11230181,413.92351446,428.50477415,427.04294443,420.02763837,415.51127556,412.1776797,410.87843356,442.40510783,460.91828968,454.04395304,442.72822927,420.90839291,390.27300052,9326.0,459.0,464.0,456.0
MC-Cali,OFI,2022-08-22,LUNES,376.81038008,358.1306444,348.08872274,344.35053757,350.58692229,367.92554944,387.06728601,430.14516621,485.19818482,522.21217687,552.47613466,574.76397578,582.15544144,580.14782837,582.9397987,580.58781334,565.20904967,532.14309003,539.57006586,551.39380763,532.14348106,501.72322749,461.50160496,419.72911059,11527.00000001,553.0,562.0,544.0
MC-Cali,OFI,2022-08-23,MARTES,389.61924517,374.80189526,365.80011048,359.86028203,362.45562368,379.29639123,398.92841523,442.52226232,490.56115661,523.86073923,556.10316344,579.57299183,580.67261018,582.0634621,589.28679396,591.94792167,581.67798368,544.12876953,546.06695959,558.60108451,540.14766959,508.47501537,468.95239103,428.59706227,11743.99999999,554.0,577.0,557.0
MC-Cali,OFI,2022-08-24,MIERCOLES,402.82794415,385.75210149,375.57468577,371.35626237,374.00631651,385.99542153,406.13392483,447.58378125,498.40424893,529.08507467,558.6844471,582.8769808,590.93173933,592.8683075,597.88166596,600.21529102,589.08253272,551.23252243,551.67618037,564.76905179,544.03090969,513.89530669,476.20290661,435.93239649,11927.0,568.0,567.0,556.0
MC-Cali,OFI,2022-08-25,JUEVES,404.19435348,383.56305965,374.42511984,368.61627199,372.37156051,385.41500792,402.75083741,448.20943452,500.90796141,534.0548073,563.12624547,588.91060104,589.20513546,587.01635029,592.77672429,595.1587508,587.53670848,552.13828833,552.52033247,562.20388386,545.31884928,514.46015852,475.14608981,434.97346786,11914.99999999,572.0,571.0,556.0
MC-Cali,OFI,2022-08-26,VIERNES,405.93015375,384.06422462,376.84723951,371.94920707,375.00390192,385.63447136,402.62998928,450.59948053,502.62935439,533.78529253,567.52242204,587.58902892,592.75599281,588.18845674,594.1551885,591.79021381,580.9400879,548.34778302,550.04865789,555.61434571,532.34140867,503.16501262,472.85471016,436.61337629,11891.00000004,568.0,563.0,541.0
MC-Cali,OFI,2022-08-27,SABADO,400.03538352,380.52876488,370.34267677,362.94104466,363.74357121,367.5160895,375.28431577,405.37024517,450.85973715,484.43002531,513.68085417,528.62557785,531.30167311,519.91870593,504.74620074,497.54946287,489.75812424,479.35870515,505.24620371,514.56364935,494.41796608,460.46295336,430.47655148,401.841518,10832.99999998,532.0,527.0,526.0
MC-Cali,OFI,2022-08-28,DOMINGO,373.69686824,353.16032296,340.79816174,330.17887726,327.46356868,324.02918505,308.76184365,321.90252881,349.52461324,374.30544966,395.42234699,415.29941291,429.92914129,428.46245239,421.42382717,416.89245179,413.54777493,412.24421004,443.87568024,462.45040066,455.55321344,444.19987575,422.30750937,391.57028371,9356.99999997,461.0,465.0,457.0
MC-Cali,OFI,2022-08-29,LUNES,378.8044317098,360.0258443056,349.9307815708,346.172814205,352.4422013944,369.8725832346,389.1156164078,432.4214614454,487.7658163999,524.97568366,555.399795992,577.8055826594,585.2361633952,583.2179261861,586.0246714112,583.6602395256,568.2000926168,534.9591504489,542.4254292693,554.3117413749,534.9595435475,504.378308328,463.9438360588,421.9502848517,11587.9999999987,556.0,565.0,547.0
MC-Cali,OFI,2022-08-30,MARTES,391.97474299,377.06781271,368.01160638,362.03586787,364.64690001,381.58948078,401.34019294,445.19759275,493.52691292,527.02781285,559.46516315,583.07688168,584.18314793,585.58240844,592.84940997,595.5266259,585.19459956,547.41837637,549.36828403,561.97818576,543.41320813,511.54907243,471.78750852,431.18820596,11815.00000003,558.0,581.0,560.0
MC-Cali,OFI,2022-08-31,MIERCOLES,405.19215611,388.01609471,377.77894736,373.53576588,376.20137329,388.2608428,408.51753972,450.21066686,501.32940172,532.19029435,561.96338659,586.29790716,594.39993936,596.34787332,601.39065537,603.73797655,592.53987969,554.4677263,554.91398809,568.08370205,547.22384703,516.91137708,478.99775892,438.4908997,11997.00000001,571.0,570.0,559.0
MC-Cali,OFI,2022-07-01,VIERNES,392.99200487,371.82300511,364.83604585,360.09412764,363.05146068,373.34320362,389.79702603,436.23759313,486.60912688,516.77203663,549.43386784,568.86089487,573.86317292,569.44121722,575.21777227,572.92817604,562.42387452,530.87037912,532.51704227,537.90533578,515.37417346,487.12771216,457.78348527,422.69726582,11512.0,550.0,545.0,524.0
MC-Cali,OFI,2022-07-02,SAALF,387.55389551,368.6559021,358.78762972,351.61693563,352.39442258,356.04923468,363.57508483,392.72230436,436.79248052,469.31534346,497.65351837,512.13195232,514.72455084,503.69674317,488.9976347,482.02544197,474.47720058,464.40225335,489.4820371,498.5087695,478.99165089,446.09606716,417.04526981,389.30367686,10495.00000001,515.0,511.0,509.0
MC-Cali,OFI,2022-07-03,DOALF,362.55425563,342.63005363,330.63649805,320.33385142,317.69950587,314.36752611,299.55541484,312.30428092,339.10275077,363.14469082,383.63194036,402.91632686,417.10983699,415.68688071,408.85812793,404.4618657,401.2169179,399.95222173,430.64052851,448.66140186,441.96986979,430.9550574,409.71546116,379.89473501,9077.99999997,447.0,451.0,444.0
MC-Cali,OFI,2022-07-04,LF,370.50185387,350.1408909,337.88442305,327.35593078,324.66383741,321.25881689,306.12200744,319.15034304,346.53626558,371.10523207,392.04158523,411.74870724,426.25335511,424.79920603,417.82075929,413.32812603,410.01204532,408.71962558,440.08065465,458.49656588,451.65834788,440.40207838,418.69688623,388.22245613,9277.00000001,451.0,467.0,462.0
MC-Cali,OFI,2022-07-05,MADLF,367.65735618,349.43136615,339.63337076,335.98598907,342.07088705,358.98834515,377.66511372,419.69659794,473.41233492,509.52722766,539.05604984,560.80250157,568.01442265,566.0555761,568.77972725,566.48487349,551.47967222,519.21691104,526.46347972,538.0000134,519.21729257,489.53597116,450.29136384,409.53355659,11247.00000004,534.0,556.0,535.0
MC-Cali,OFI,2022-07-06,MIERCOLES,386.64997943,370.25991933,360.49123859,356.44223121,358.98585658,370.4934674,389.82318869,429.60837828,478.38784621,507.83649994,536.24713259,559.46807045,567.19934198,569.05813568,573.87015276,576.11005715,565.42440133,529.09448451,529.52032472,542.0873736,522.18209559,493.25676792,457.07813154,418.42492454,11448.00000002,545.0,544.0,534.0
MC-Cali,OFI,2022-07-07,JUEVES,393.06755969,373.00421084,364.11782321,358.46888322,362.12079493,374.80517808,391.66378121,435.87097925,487.11880394,519.35317266,547.62432281,572.69887824,572.98530462,570.85677304,576.4585736,578.7750269,571.36280664,536.93884574,537.31037283,546.72735227,530.30713442,500.29793175,462.06611353,422.99937659,11587.00000001,556.0,555.0,541.0
MC-Cali,OFI,2022-07-08,VIERNES,386.98378798,366.13842824,359.25828838,354.58886648,357.50098664,367.63538536,383.83765524,429.56822061,479.16965447,508.87142175,541.033906,560.16392497,565.08972622,560.73537513,566.42361591,564.16902394,553.82531632,522.75422322,524.37571153,529.68162669,507.49492966,479.68031142,450.78471066,416.23490317,11335.99999999,542.0,537.0,516.0
MC-Cali,OFI,2022-07-09,SABADO,384.63662464,365.88088387,356.08689387,348.97017642,349.74181092,353.36911181,360.83831192,389.76612884,433.50457142,465.78262196,493.90748426,508.27693334,510.85001635,499.90521933,485.31675684,478.39704655,470.90562375,460.90651461,485.79751295,494.75629758,475.38609201,442.7381263,413.90600575,386.3732347,10415.99999999,511.0,507.0,506.0
MC-Cali,OFI,2022-07-10,DOMINGO,364.27157585,344.25299837,332.2026326,321.85118516,319.20436143,315.856599,300.97432681,313.78358077,340.70898764,364.86480778,385.44909981,404.82483116,419.08557206,417.65587563,410.79477692,406.3776908,403.11737257,401.84668588,432.68035476,450.78658806,444.06336003,432.99637349,411.6561711,381.69419234,9121.00000002,449.0,453.0,446.0
MC-Cali,OFI,2022-07-11,LUNES,374.5221241,355.95582484,345.97488475,342.25940044,348.45791348,365.69124837,384.71674294,427.53302414,482.25172234,519.04093957,549.12111345,571.27360723,578.62018675,576.6247653,579.39978084,577.06207838,561.77670531,528.91154528,536.29341933,548.04535907,528.91193393,498.6764134,458.69904468,417.18022209,11457.00000001,550.0,558.0,541.0
MC-Cali,OFI,2022-07-12,MARTES,386.66657889,371.96151986,363.02795364,357.13313923,359.70881249,376.42195502,395.90520091,439.1686791,486.84351841,519.89074555,551.88882578,575.18079187,576.27207695,577.65238852,584.82097953,587.46194032,577.26983139,540.00517787,541.92867967,554.36781676,536.05424805,504.6216199,465.39851137,425.34900892,11655.0,550.0,573.0,553.0
MC-Cali,OFI,2022-07-13,MIERCOLES,394.9247213,378.18389559,368.20615417,364.0704935,366.66855529,378.42244185,398.16584079,438.80247792,488.625881,518.70476885,547.72342081,571.4413127,579.33804208,581.23661604,586.15161567,588.43945652,577.52511572,540.41769806,540.85265172,553.6886495,533.35737629,503.81301427,466.86011461,427.37968577,11693.00000002,557.0,556.0,545.0
MC-Cali,OFI,2022-07-14,JUEVES,396.86695269,376.60967141,367.63738791,361.93384524,365.62105635,378.42804681,395.44960528,440.08411032,491.82729673,524.37324302,552.91766225,578.23458846,578.52378344,576.37467747,582.03062505,584.3694692,576.88560239,542.12889931,542.50401759,552.0120216,535.43308583,505.13381406,466.53244689,427.08809068,11698.99999998,561.0,560.0,546.0
MC-Cali,OFI,2022-07-15,VIERNES,401.49226627,379.86538943,372.72730501,367.88282098,370.90411996,381.41846923,398.2281813,445.67323947,497.13428954,527.94961108,561.31790477,581.16513069,586.27560604,581.75800519,587.65950483,585.32038555,574.58888014,542.35289514,544.03517496,549.54001512,526.52151268,497.66409162,467.68516073,431.84004025,11760.99999998,562.0,557.0,535.0
MC-Cali,OFI,2022-07-16,SABADO,396.19492567,376.87557633,366.78727768,359.45670342,360.25152548,363.98782647,371.68147548,401.47857108,446.5313505,479.77935397,508.74936623,523.55061615,526.20102011,514.92733277,499.90048811,492.77284106,485.05630158,474.75671998,500.3956909,509.62368632,489.67140756,456.04237299,426.34384943,397.98372073,10729.0,527.0,522.0,521.0
MC-Cali,OFI,2022-07-17,DOMINGO,362.71400635,342.78102524,330.78218498,320.47499875,317.83949244,314.50604452,299.68740666,312.44189021,339.25216815,363.3047017,383.80097845,403.09386214,417.29362629,415.87004303,409.03828133,404.64008199,401.39370438,400.12845096,430.83027978,448.8590936,442.16461307,431.14494727,409.89599232,380.06212639,9082.0,447.0,451.0,444.0
MC-Cali,OFI,2022-07-18,LUNES,377.13727379,358.44133291,348.3906996,344.64927144,350.8910664,368.24473531,387.40307788,430.51832937,485.61910803,522.66521077,552.9554234,575.26259986,582.66047783,580.65112309,583.44551554,581.09148977,565.69938458,532.60473928,540.03815822,551.87215743,532.60513064,502.15848664,461.90197071,420.09323752,11537.00000001,554.0,562.0,544.0
MC-Cali,OFI,2022-07-19,MARTES,389.68559722,374.86572392,365.86240614,359.92156614,362.51734977,379.3609853,398.99635263,442.59762374,490.64469904,523.94995258,556.19786766,579.67169295,580.77149857,582.16258735,589.38714934,592.04873024,581.77704328,544.22143452,546.15995465,558.69621412,540.23965659,508.56160852,469.0322535,428.67005224,11746.00000001,554.0,577.0,557.0
MC-Cali,OFI,2022-07-20,20--JUL,406.64545393,384.29821614,370.846092,359.2905128,356.3357974,352.59860662,335.98515465,350.28444463,380.34194848,407.30769354,430.28645261,451.91606522,467.83568629,466.23968048,458.58046471,453.6495612,450.00998657,448.5914873,483.01188161,503.22432185,495.71901456,483.36466121,459.54206054,426.09475566,10182.0,497.0,505.0,507.0
MC-Cali,OFI,2022-07-21,JUEVES,392.99971339,372.93982762,364.05497384,358.40700889,362.05829026,374.740484,391.59617721,435.79574477,487.03472371,519.26352854,547.52979889,572.60002627,572.88640321,570.75823903,576.35907268,578.67512614,571.26418529,536.84616621,537.21762918,546.63298318,530.21559957,500.21157671,461.98635757,422.92636384,11585.0,556.0,555.0,541.0
MC-Cali,OFI,2022-07-22,VIERNES,398.93194657,377.44298451,370.35041972,365.53682901,368.53886114,378.98616031,395.68867671,442.83117732,493.96405982,524.58287179,557.73837557,577.45903557,582.53692137,578.0481293,583.91199502,581.58779232,570.92472182,538.89430598,540.56585788,546.03559363,523.16388039,494.49048335,464.70272836,429.08619253,11685.99999999,558.0,553.0,532.0
MC-Cali,OFI,2022-07-23,SABADO,402.47259716,382.84713454,372.59898774,365.15226122,365.95967715,369.75517949,377.57073364,407.83996143,453.60659792,487.3814129,516.81045228,531.84622662,534.53862598,523.08630813,507.82136452,500.58078056,492.74197324,482.27919573,508.32441375,517.69862589,497.43020515,463.26832168,433.09922779,404.2897355,10899.00000001,535.0,531.0,529.0
MC-Cali,OFI,2022-07-24,DOMINGO,363.55269762,343.57362615,331.54704139,321.2160222,318.57442189,315.23326616,300.38036366,313.16433897,340.03660941,364.14475882,384.68842841,404.02592239,418.25852017,416.8316452,409.98408665,405.5757175,402.32183341,401.05365438,431.826474,449.89697523,443.18701528,432.14186908,410.84378089,380.94093113,9102.99999999,448.0,453.0,445.0
MC-Cali,OFI,2022-07-25,LUNES,375.79700957,357.16751002,347.15259449,343.42446256,349.64407553,366.93607325,386.02633122,428.98836044,483.89332286,520.80777178,550.99033955,573.21824113,580.58982865,578.58761473,581.37207651,579.02641643,563.68901145,530.71197735,538.11897954,549.91092327,530.71236733,500.37392411,460.26047112,418.60031711,11496.0,552.0,560.0,542.0
MC-Cali,OFI,2022-07-26,MARTES,389.98418145,375.15295289,366.1427366,360.19734463,362.79511719,379.65165862,399.30207093,442.93675013,491.02063998,524.35141261,556.62403664,580.115848,581.21649631,582.60865097,589.83874855,592.50236881,582.22281149,544.63842693,546.57843239,559.12429738,540.6535981,508.95127773,469.39163459,428.99850707,11754.99999999,555.0,578.0,557.0
MC-Cali,OFI,2022-07-27,MIERCOLES,394.95849576,378.21623835,368.23764362,364.10162926,366.69991325,378.45480501,398.19989243,438.84000485,488.6676689,518.74912913,547.7702628,571.49018307,579.3875878,581.28632413,586.20174409,588.4897806,577.57450639,540.46391525,540.89890612,553.73600165,533.40298968,503.85610098,466.90004107,427.41623582,11694.00000001,557.0,556.0,545.0
MC-Cali,OFI,2022-07-28,JUEVES,398.86841865,378.50897653,369.49144432,363.75913773,367.46494406,380.3365223,397.44392331,442.30352758,494.30766348,527.01774438,555.70611786,581.15072153,581.44137496,579.28143069,584.96590216,587.31654149,579.7949323,544.86294538,545.23995545,554.7959099,538.13336381,507.68128778,468.88524751,429.24196685,11758.00000001,564.0,563.0,549.0
