UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,Demanda_Real,2020-06-06,SABADO,368.1642,342.40799,336.57699,321.46745,314.93645,318.31922,311.72295,339.27084,382.33026,408.92031,438.30844,455.57271,459.4138,444.1021,425.30942,417.33391,414.50592,411.91982,442.38802,455.35282,440.64753,408.75436,372.95774,343.7436,9374.42685,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-07,DOMINGO,321.72164,303.65924,289.21708,279.07603,275.67479,267.53043,250.71873,269.91337,295.95593,320.75626,344.68174,366.94305,384.92359,388.85373,376.94271,366.24177,361.169,359.61767,398.61984,419.44501,411.17258,396.43094,375.5114,358.09162,8182.86815,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-08,LUNES,341.70783,329.56931,319.62919,311.69276,305.70828,326.48197,334.54724,387.65066,440.3936,469.32226,499.34013,523.92561,534.04427,535.91634,538.61064,535.97534,518.37397,489.69776,507.26118,528.79873,511.72172,476.62091,436.79825,398.8345,10602.62245,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-09,MARTES,373.55616,356.40155,345.99477,337.36473,344.53315,348.33042,354.08086,410.89478,454.55801,485.90279,518.65559,545.59462,551.33541,551.76127,549.5761,543.60599,525.28433,488.07299,506.63647,517.35738,497.5824,471.76427,432.62787,390.96443,10902.43634,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-10,MIERCOLES,369.29342,352.70608,339.87749,336.52299,339.94683,347.0461,351.50502,395.87746,445.51857,475.10026,505.72224,528.80686,538.57054,530.07155,530.27304,521.14065,462.01549,431.36411,458.07106,486.86494,476.12348,453.85452,408.68641,377.20967,10462.16878,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-11,JUEVES,355.88607,341.55406,327.23974,324.82789,326.94247,335.52135,343.04269,385.59775,434.49466,458.84876,492.27463,512.56222,507.24421,505.31663,511.00626,511.70591,499.43796,471.2044,491.04731,508.71663,492.44775,464.32356,429.38263,393.14632,10423.77186,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-12,VIERNES,364.74284,344.62036,335.22154,329.05035,332.55993,339.12795,348.37669,396.95249,444.09461,476.98286,501.67484,526.8475,531.42489,529.1557,521.64073,521.31188,507.48844,484.07462,502.19252,510.00619,493.34553,462.25957,428.00589,391.80249,10622.96041,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-13,SAALF,365.95192,349.19805,335.8196,315.10607,309.87719,313.43058,312.02857,346.0125,387.83231,420.69052,447.65171,465.86833,475.47231,466.71485,452.9543,440.25863,433.05159,422.45434,453.97371,467.14371,451.35145,422.45149,389.59198,360.65573,9605.54144,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-14,DOALF,335.9167,316.45382,303.12353,293.05778,291.79431,287.81136,270.11586,284.95708,314.03555,339.52727,361.80346,381.12928,393.71823,393.70565,382.5717,376.49311,368.5167,360.3431,388.34165,411.3893,407.74914,394.45913,370.44142,341.98073,8369.43586,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-15,LF,320.28181,301.35573,285.2821,278.55282,277.79167,276.18434,263.00641,286.81574,319.18528,350.07202,381.18932,389.52598,405.25539,406.65956,398.44181,394.79583,384.89876,383.36998,420.16468,455.46232,438.98354,421.52133,393.49893,358.99123,8591.28658,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-16,MADLF,339.3251,323.10715,313.6228,307.61088,311.28076,316.30058,326.16337,377.55921,433.91395,472.58391,506.6338,528.74702,533.02078,529.29582,526.85631,524.60706,510.42698,473.99587,484.96022,499.59953,485.51938,456.9272,426.5253,381.67504,10390.25802,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-17,MIERCOLES,353.06381,338.2801,327.62345,322.52334,325.57413,334.07675,343.80892,390.63398,440.55539,467.09532,488.96666,510.30212,515.11195,511.33286,514.27407,513.38412,494.41261,464.07712,475.55206,493.55512,482.18147,452.8239,415.2278,376.44951,10350.88656,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-18,JUEVES,348.96279,332.35447,321.45693,317.17819,319.83309,322.86164,329.04219,380.64607,434.81611,465.48994,496.58631,520.49088,526.08085,521.57518,521.09734,520.83243,507.7228,478.92703,493.87077,502.74814,487.78738,458.66868,423.14224,381.83838,10414.00983,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-19,VIERNES,355.85525,339.79293,328.96019,324.6342,328.68767,336.65264,345.9445,401.62768,446.95243,480.21921,503.2349,526.75028,525.95327,527.67768,528.90472,529.24488,511.6382,479.93775,501.24989,501.58083,482.28713,448.99387,407.22503,370.32348,10534.32861,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-20,SAALF,343.18086,327.69717,318.65905,312.48541,311.91561,310.35547,306.68133,344.12639,392.2394,426.48664,453.21792,472.80097,477.88807,464.5531,450.64918,445.98254,436.65967,426.72885,455.51948,466.10522,446.33735,421.834,389.43692,363.45354,9564.99414,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-21,DOALF,338.22671,317.28016,303.54877,292.27449,288.04387,285.2688,265.12125,287.63296,313.51649,339.38112,358.4028,372.14862,382.75522,390.92655,384.17534,368.97663,375.20216,373.64085,402.99907,424.22553,416.02361,405.79721,383.58124,363.45298,8432.60243,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-22,LF,337.49471,321.23571,316.47217,303.3593,300.6478,298.272,281.25594,320.37377,355.46259,376.85311,397.35702,420.19147,441.36414,439.87239,431.87132,425.58726,426.97212,421.30447,453.15473,473.39264,464.62628,443.53513,424.63859,392.85204,9268.1467,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-23,MADLF,365.58656,346.86081,340.48587,328.92907,334.32879,345.19564,361.11163,414.38475,469.39308,502.64806,530.76314,563.10036,552.57415,546.85786,540.29977,551.13068,535.50959,502.59924,511.62272,514.35716,498.03531,481.49132,447.09846,407.31464,10991.67866,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-24,MIERCOLES,379.66322,360.96967,353.61054,347.66865,348.24241,352.77786,359.80271,413.00166,464.77231,500.77679,532.71639,552.42078,559.9488,564.32387,560.1095,552.58846,537.08523,508.05175,527.22959,536.01133,515.03283,485.73802,449.03205,400.12602,11161.70044,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-25,JUEVES,377.92198,368.85638,352.14436,348.7824,354.13479,360.75669,373.0548,418.49487,467.44386,502.2775,528.9059,545.34923,562.23007,559.11902,564.21071,560.44502,541.68338,505.61037,520.44861,529.51039,511.27884,485.24363,446.0951,407.98646,11191.98436,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-26,VIERNES,368.14022,359.69515,351.41472,343.89135,350.76512,349.86946,367.62725,415.28547,452.17518,487.46848,515.02472,536.14782,542.14064,535.47121,534.88039,533.03567,518.92439,485.59078,490.88372,501.27965,482.43704,457.15516,426.13184,391.09394,10796.52937,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-27,SAALF,377.97401,363.31129,353.06686,346.52555,346.28129,353.03355,348.46727,385.97803,426.33303,461.10059,488.17449,507.26869,510.86544,501.0984,486.9354,478.10774,466.76869,459.53515,483.21446,491.759,468.16506,443.65122,406.40802,366.15379,10320.17702,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-28,DOALF,336.79877,319.98067,320.80231,316.06647,312.36368,307.05844,289.49766,306.98329,324.89077,355.94596,373.33465,393.15368,407.66814,407.18083,396.3077,387.17494,382.6315,380.42414,418.29097,436.02592,430.06344,415.75417,393.3635,370.62936,8782.39096,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-29,LF,344.76701,327.74922,322.12174,312.99791,312.48762,310.22529,294.82722,319.80332,342.76174,375.06545,406.16478,426.14077,445.72313,444.03011,437.41443,436.09284,431.46484,426.57559,456.70659,478.10596,466.21196,451.95075,424.50429,392.38813,9386.28069,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-06-30,MADLF,367.42912,336.15888,337.24934,334.5217,336.92102,344.73479,352.99487,406.50198,459.20161,486.68031,516.40989,546.35516,553.32331,546.82617,550.07758,546.08469,536.7664,505.19873,517.64572,528.19362,513.63129,484.18029,448.3,408.51593,10963.9024,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-01,1--MAY,335.03753,314.56628,300.92205,292.25419,288.84932,287.68612,269.19439,284.49148,305.49137,327.90297,350.09492,372.40066,391.06529,393.18006,384.79896,381.55473,379.72062,377.13281,414.38622,436.64888,426.32084,409.30152,388.48809,362.30077,8473.79007,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-02,SABADO,335.76857,315.50702,301.67585,292.45477,291.04319,291.70284,280.50361,305.76651,338.68069,369.16561,390.13665,407.98395,419.10419,415.23819,403.66575,395.05326,389.1283,385.7235,418.49782,425.26621,413.48723,392.21897,362.15411,333.94744,8673.87423,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-03,DOMINGO,310.24467,291.8871,279.13047,269.59644,265.8884,263.36778,243.73671,260.69146,283.22098,306.28266,327.71326,349.96294,370.10067,374.53745,362.07157,354.28532,349.85055,352.29332,398.22608,412.76593,404.83754,390.80165,372.97975,346.00374,7940.47644,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-04,LUNES,323.07139,316.71818,298.11422,301.1131,304.23651,301.36119,313.89546,361.84119,408.19938,425.04215,459.82601,479.20845,490.86198,487.89336,479.71608,475.52239,463.52735,444.81091,474.9301,487.68443,475.61055,450.5775,414.98174,380.5063,9819.24992,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-05,MARTES,355.18854,340.32722,325.11421,310.94747,319.1529,324.29424,326.22776,367.6303,409.78617,431.53993,454.61101,476.09174,488.17283,487.29711,486.30551,483.08647,471.16836,452.25826,475.66455,493.02136,479.4269,465.08284,430.67672,395.11131,10048.18371,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-06,MIERCOLES,366.98558,349.32158,336.88988,331.43059,333.33786,334.52467,338.6156,378.00895,417.01139,430.90309,462.20675,494.5803,507.52575,485.88992,481.10094,485.74328,478.76021,460.57811,493.43419,502.58073,491.58955,468.37823,434.61403,395.89077,10259.90195,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-07,JUEVES,368.37621,355.59705,344.74168,337.86467,340.11038,340.46765,345.81641,389.77016,431.35254,454.21881,476.08514,501.99493,504.9769,494.36749,484.4105,482.60916,461.27459,443.02066,477.84353,494.66492,478.20721,459.48853,420.89154,387.67708,10275.82774,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-08,VIERNES,362.45595,342.95664,332.67617,328.33921,328.33419,328.99123,336.3104,376.56833,421.90387,443.36831,465.00847,489.21865,498.9141,495.49067,488.32021,486.03965,473.238,457.57985,487.68706,490.47066,472.9974,453.3725,426.70234,394.61715,10181.56101,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-09,SABADO,368.47077,340.60556,327.1246,310.92954,307.52559,307.41634,298.12675,328.08217,367.51587,393.55791,418.22889,440.60775,448.1817,441.63045,431.59747,427.0165,421.05429,415.59321,451.83093,458.99961,448.18059,428.66947,400.56863,375.05854,9356.57313,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-10,DOMINGO,349.58167,328.97475,312.84719,304.17587,295.67018,287.69224,268.49961,285.44329,310.44569,332.58696,350.20168,365.02195,379.00391,381.07773,376.09072,356.39224,349.87953,354.89572,402.68601,415.44334,410.41888,399.47082,390.17595,367.91942,8374.59535,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-11,LUNES,338.14251,327.78231,313.16167,304.82197,308.4717,311.96781,318.60227,369.10511,412.95436,444.75354,475.01784,487.8806,497.73477,507.01486,490.74399,488.86292,471.55621,457.17057,484.03068,491.99891,477.05782,455.24681,416.68849,378.74086,10029.50858,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-12,MARTES,351.99323,338.3335,329.65643,326.45505,327.65766,332.50598,339.25918,386.70605,430.80064,458.48435,486.31112,509.15599,510.45665,503.95356,489.72228,466.25798,461.59993,451.48284,482.92952,487.00431,473.37756,446.32851,408.2148,376.42855,10175.07567,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-13,MIERCOLES,350.31541,333.57038,325.21865,323.46228,320.41352,334.35852,338.0036,381.23661,425.46543,443.63152,459.29219,486.17173,495.36741,491.0863,475.65156,457.26893,444.97378,435.76499,477.6695,489.69877,476.18921,450.58971,412.5374,378.08711,10006.02451,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-14,JUEVES,347.20889,329.96783,320.1258,317.32457,319.89629,319.841,332.00314,380.59517,427.39391,452.6803,483.75912,501.06714,510.21236,509.5105,512.37521,505.88146,489.1107,466.70937,493.67169,508.04688,494.29404,465.99143,426.74003,396.41525,10310.82208,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-15,VIERNES,370.58495,352.97511,338.91337,338.10301,340.49602,343.9738,347.22488,391.96944,439.50967,468.83014,492.64321,518.36776,524.87847,523.84981,518.37679,514.92344,500.8562,476.32422,499.1064,509.10835,495.11207,468.68173,438.16134,402.20175,10615.17193,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-16,SABADO,375.36879,361.59334,345.02517,323.28335,324.51282,321.83377,318.85434,344.26436,384.00997,415.44152,443.42885,460.75595,469.15791,460.64364,448.40849,442.22951,441.26457,434.60707,464.5613,479.68338,462.09626,436.86794,408.75706,380.19649,9746.84585,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-17,DOMINGO,357.56231,339.69908,322.70271,311.32329,306.16515,296.89014,270.88381,290.26504,313.57449,336.87757,358.05195,379.45052,393.12062,395.07374,384.98852,374.89314,369.80556,372.18681,412.18711,426.45879,415.97879,400.52308,378.98746,352.8677,8560.51738,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-18,LUNES,337.16106,330.06364,321.97898,320.9231,321.48994,330.90526,342.75832,391.8628,442.39239,472.26793,499.59807,520.50795,519.24003,519.93396,504.45208,505.78822,495.24895,475.93247,504.64729,513.23661,494.68305,463.95127,429.35312,391.30447,10449.68096,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-19,MARTES,364.44963,352.33751,344.32862,337.7886,341.86002,346.31125,346.61504,386.57497,439.53325,459.74436,478.2464,507.88908,521.11686,501.18696,503.45904,500.029,485.11142,465.22856,492.78562,505.54522,488.51843,463.882,427.46486,393.17049,10453.17719,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-20,MIERCOLES,365.85672,348.51216,340.88672,332.12331,333.56742,336.32291,347.34019,392.88462,436.88283,472.3293,501.8716,523.39605,522.66772,525.59325,522.30054,525.62041,515.14694,484.3921,505.2097,525.10252,507.22056,480.17601,446.79032,407.30602,10699.49992,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-21,JUEVES,375.86985,357.74747,341.87513,333.61922,344.05996,349.84055,356.62365,405.15666,451.54785,486.04237,510.20459,538.1206,538.47316,538.6673,545.53094,537.48508,518.72109,480.67709,510.99767,529.47966,512.05936,487.95928,455.68445,411.42315,10917.86613,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-22,VIERNES,386.02254,361.5088,334.98551,334.34416,339.1805,340.55531,354.59208,406.92348,450.65452,478.70824,505.13765,519.35883,529.76465,530.36741,526.60392,521.2922,508.04247,479.03592,501.72809,514.55087,498.47095,476.57617,443.72938,408.36056,10750.49421,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-23,SAALF,385.81491,358.9902,342.57774,339.72098,331.50746,325.36224,317.63469,348.67874,388.46364,418.86008,444.39195,465.66384,477.43149,470.13994,458.04782,453.83798,442.41082,433.38098,463.67532,481.79454,466.69227,439.13613,410.08078,381.49656,9845.7911,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-24,DOALF,353.31083,332.79821,317.60801,307.51508,302.75544,295.62227,276.0231,293.97797,318.21416,344.06914,364.11005,384.36329,397.36999,400.84347,394.16231,391.44543,387.30956,380.1792,417.24094,436.13946,428.77406,411.24784,389.67337,364.40979,8689.16297,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-25,LF,340.05106,324.32345,311.72051,303.32849,300.31405,295.05787,285.59289,316.44142,347.82818,373.90176,402.95392,423.54113,441.34122,447.28918,439.13656,436.44677,429.87731,423.60782,469.55092,488.16299,478.54071,444.74804,435.1364,407.19738,9366.09003,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-26,MADLF,381.24621,364.30407,351.2856,346.65424,348.39148,351.62602,354.05957,406.75616,454.31484,492.62592,520.91942,541.476,546.00799,543.07759,535.19184,528.70087,512.83082,483.68608,506.86268,519.29101,503.84773,478.91734,445.92807,406.81601,10924.81756,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-27,MIERCOLES,378.11149,353.82538,350.42609,345.26895,347.40441,351.35135,356.21187,410.3143,456.10495,482.10011,506.97756,521.68201,526.05016,516.90462,510.27376,505.54819,499.03366,467.76469,492.95169,502.77553,495.55045,468.22872,432.02597,391.78062,10668.66653,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-28,JUEVES,356.17425,352.12983,338.37395,335.25121,335.82754,340.89769,350.01258,401.90582,455.21442,480.24458,505.22898,530.26762,534.76211,526.10514,512.45537,501.16024,479.30422,459.59338,483.42038,494.88969,485.75821,454.64587,421.97323,383.45689,10519.0532,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-29,VIERNES,356.96025,341.0758,328.82804,325.26353,329.39767,337.53672,347.53282,392.62715,429.67237,451.35671,485.5312,503.16462,514.03986,513.84245,507.78921,498.66715,483.94806,461.0211,485.64375,492.57557,480.50375,453.13255,422.97556,384.13119,10327.21708,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-30,SABADO,355.60333,336.43121,321.68242,310.45678,305.80066,310.13914,307.63788,333.04301,366.18978,389.89195,413.89364,429.19163,438.45896,430.21393,411.08903,404.18391,400.4453,398.82871,431.75654,444.41428,429.90067,402.58825,368.73906,337.15,9077.73007,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-05-31,DOMINGO,312.03635,294.40043,283.18015,274.93535,271.73127,267.32723,249.9224,266.19248,291.25823,314.62597,335.60423,355.41566,368.90661,370.93551,364.01919,361.13965,356.01206,356.14612,398.05066,414.99594,405.06822,389.2953,367.26902,339.90136,8008.36939,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-01,MIERCOLES,325.71359,308.65692,297.35783,290.86443,289.98661,294.95842,290.26696,315.78686,339.35565,360.39307,385.48915,409.01622,424.85106,426.78855,412.02007,404.05333,387.56229,380.65089,415.98265,441.75638,428.45629,408.47879,381.20389,347.89436,8767.54426,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-02,JUEVES,320.6824,304.16962,294.73791,289.31608,287.90029,292.55102,287.10474,315.75654,345.70623,367.21654,389.88712,413.85764,432.18081,430.41195,421.95094,417.42469,413.23369,403.59636,433.87459,458.28016,446.84407,429.46107,402.83627,368.96588,8967.94661,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-03,VIERNES,337.03106,316.50507,304.68936,298.10721,296.33273,298.78408,293.46926,326.01467,358.41537,380.62917,402.86179,427.18445,442.88023,443.75686,433.44928,433.61743,424.12294,409.713,438.69706,462.11605,449.60401,430.96851,405.89339,374.68716,9189.53014,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-04,SABADO,347.43506,327.93576,314.68439,307.01719,303.91842,303.80603,292.17206,308.96003,334.82865,360.0382,382.30485,406.63634,423.46635,423.56911,413.0796,406.64641,401.83993,398.66899,430.32737,452.99132,440.68043,423.11742,396.56315,369.64718,8970.33424,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-05,DOMINGO,344.96777,324.80112,308.98611,298.09864,292.59207,290.75401,270.51553,282.96048,303.91506,328.46697,345.95648,364.80299,386.92401,396.259,390.56866,385.58256,380.11046,383.45255,426.06629,439.20548,428.73319,411.1654,389.43069,362.64705,8536.96257,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-06,LUNES,335.6445,316.39588,305.79443,298.90086,295.88337,299.70007,295.69698,328.75516,363.96831,387.54038,409.95001,427.25106,442.58233,441.2785,434.59886,429.07978,423.02947,413.2674,442.07588,466.13402,454.48066,434.27587,410.53463,376.9151,9233.73351,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-07,MARTES,349.08232,329.03807,314.47105,306.53903,304.63701,307.91699,296.40349,314.8028,346.69997,372.97967,392.77244,417.77941,428.77918,437.57695,433.22457,429.54363,420.15547,410.0745,445.98979,464.27939,453.11242,435.05578,411.28668,374.75581,9196.95642,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-08,MSS,345.17845,325.64414,311.97282,304.33,300.29756,303.36168,297.13629,326.47954,359.08457,379.26944,401.93182,423.35606,440.30631,440.49183,433.09719,426.94193,418.64236,411.27948,444.86619,464.33109,454.29096,435.66084,410.3088,376.41248,9234.67183,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-09,JSS,347.3101,327.00292,312.41777,303.27661,298.25981,296.47446,273.37851,287.27734,310.46974,335.72471,358.05145,380.10084,397.22226,399.54062,392.97242,387.96249,382.93221,378.14947,417.90629,433.70676,422.32952,406.96647,383.54609,355.54657,8588.52543,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-10,VSS,332.88059,312.04802,297.50318,289.40633,284.26453,281.84129,259.34652,275.0336,294.67031,316.2556,336.22099,355.35697,371.98546,377.43048,375.24843,371.95396,359.9443,356.8239,405.12326,419.3394,409.83065,396.33265,373.8519,345.06987,8197.76219,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-11,SSS,318.16544,298.37242,284.24531,275.57287,272.3629,273.01594,258.19102,274.85277,298.29601,316.33234,333.69501,354.22709,366.82294,361.6534,351.83768,349.87336,351.64795,350.96925,390.80212,409.37086,397.08307,380.26387,357.07944,331.26589,7955.99895,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-12,DSS,306.95252,288.00992,275.44184,268.25645,264.4315,258.96543,241.14863,250.02747,268.84687,290.07349,304.29058,322.63539,341.64143,346.80229,339.47436,334.17924,332.80766,338.75986,386.06213,406.72419,398.6553,384.32229,361.07224,334.55291,7644.13399,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-13,LUNES,311.16278,292.84428,280.33581,274.1706,272.45495,277.85207,276.02115,306.07118,342.54613,366.41297,385.88213,403.69605,421.24624,420.96718,406.51429,400.75585,390.96105,384.56661,426.36605,441.57203,427.85253,407.15367,378.80692,345.65328,8641.8658,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-14,MARTES,319.90753,302.28892,291.35262,282.2829,283.53698,288.00184,284.59173,313.84199,344.2221,368.06705,391.84981,414.3156,429.3528,424.48205,408.86206,400.59432,395.1769,391.14579,426.73802,441.33899,427.11218,407.38521,378.3418,345.72098,8760.51017,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-15,MIERCOLES,319.13231,301.34488,290.31887,286.63401,287.4995,291.9325,287.38556,317.59508,349.30528,368.17268,391.34792,415.86442,430.65039,424.09431,412.35741,406.83535,400.21509,377.75846,397.14091,416.45785,414.83825,402.8123,376.41266,339.44066,8705.54665,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-16,JUEVES,313.29868,295.48768,285.04784,279.88728,282.88845,285.94493,283.86419,315.46992,347.29724,371.84343,395.07368,423.45119,438.158,424.92123,415.2299,410.63452,400.62732,398.69129,435.73613,450.6745,435.07729,412.50983,383.55569,346.33778,8831.70799,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-17,VIERNES,320.02286,302.76169,292.3757,287.6476,286.9412,289.35506,287.18483,320.03088,355.82491,384.66618,404.3077,429.83879,446.20705,443.79533,436.62393,430.53058,419.80754,406.65409,441.5765,461.70363,432.09562,393.76112,374.33915,348.3212,8996.37314,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-18,SABADO,322.88519,305.42834,291.74065,284.03841,283.68965,282.77495,274.43761,299.96661,326.75175,348.67869,371.89434,396.41285,408.95669,407.6887,391.6141,379.44111,371.81495,375.82602,410.41918,414.52871,407.10876,383.86053,355.75945,327.55018,8423.26742,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-19,DOMINGO,305.55675,286.45345,274.17515,266.96329,262.23211,256.70535,236.31462,249.80211,271.20852,294.51892,314.92951,334.51428,355.29407,361.60952,353.11122,343.29355,344.38735,343.11009,384.02404,411.78348,404.47798,389.69839,368.68594,338.46475,7751.31444,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-20,LUNES,311.21495,292.2435,281.66511,275.14932,273.89272,275.53036,278.48726,318.20234,355.78874,380.92299,404.97517,429.63581,444.70159,441.57694,430.55425,421.94966,415.20762,403.00348,436.19316,458.10844,444.23185,422.56261,394.23751,360.96595,8951.00133,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-21,MARTES,334.37349,314.53954,302.38197,296.06091,294.83792,299.92838,297.36696,330.9689,370.53338,395.19823,418.93425,443.72695,454.84191,442.4263,422.0937,417.9483,410.94075,403.05465,438.02913,457.38347,441.48397,419.71319,390.02512,357.23428,9154.02565,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-22,MIERCOLES,331.64719,314.30749,302.92887,297.03588,295.11982,298.91988,298.65902,333.9781,366.21054,387.91298,413.10237,437.12344,448.00153,446.44492,436.72314,426.9557,419.10806,411.89592,444.57026,452.75254,435.6039,409.24882,379.42417,346.35423,9134.02877,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-23,JUEVES,320.90453,304.43171,294.6867,289.32168,289.28046,294.15277,294.23589,327.88932,364.14094,385.61291,406.28702,434.09802,447.60428,441.05931,430.85134,425.52554,412.85774,401.00447,437.59322,452.36425,437.96917,413.84679,384.08214,351.63447,9041.43467,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-24,VIERNES,325.82728,306.63303,295.85545,290.36222,290.67559,295.61751,294.98984,329.22241,364.95532,389.84511,413.24485,433.95355,436.80907,432.97748,425.63848,423.47043,413.37664,394.98953,430.26984,449.1188,433.17575,409.78693,380.78933,351.44293,9013.02737,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-25,SABADO,325.82623,307.08322,295.22656,289.6112,288.77391,290.08441,282.62268,307.961,337.96402,362.40255,385.13893,410.48456,422.12349,418.55721,404.01695,395.55848,391.95926,388.4485,430.0783,445.25369,431.78752,407.39477,378.87501,352.11654,8749.34899,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-26,DOMINGO,325.7351,306.06393,292.6749,282.68538,277.22342,270.90634,252.91492,269.48409,292.34915,314.73044,334.80525,356.52246,373.22431,374.52609,370.92837,364.98912,362.99634,362.47132,407.64345,425.66859,418.3595,402.97386,380.19314,350.87778,8170.94725,0.0,0.0,0.0
MC-Cali,Demanda_Real,2020-04-27,LUNES,323.45752,305.07073,293.96567,288.24209,288.82095,292.84059,296.74279,340.40545,393.24721,426.86982,453.28078,475.81229,499.21032,497.40257,487.35067,477.97734,472.04601,442.29442,484.01414,502.6142,487.16411,465.96747,428.3675,399.66217,9822.82681,0.0,0.0,0.0
